text,intent,sentiment
bot làm được gì vậy id1532,Chitchat,Neutral
bro muốn hỏi bạn đang làm gì đấy,Chitchat,Neutral
Alo ơi bác đang suy,Chitchat,Negative
Mimo ❤️ id1535,Chitchat,Positive
Mimo Chào ngày mới vui vẻ nha 👍,Chitchat,Positive
Alo Mimo ơi ơi cậu đang bất lực 🥺,Chitchat,Negative
Chào nha tên gì á 🤖,Chitchat,Neutral
bot ơi ở đâu á,Chitchat,Neutral
Vì deadline ngập đầu nên ta hơi vô tri 🥲,Chitchat,Negative
Vì bồ giận nên ta hơi suy,Chitchat,Negative
Alo là nam hay nữ id1542,Chitchat,Neutral
bot làm được gì id1543,Chitchat,Neutral
mấy ní muốn hỏi ai tạo ra bạn ❓ id1544,Chitchat,Neutral
Vì nên bro hơi nản,Chitchat,Negative
Alo bot ơi ơi ta đang chán 😮‍💨,Chitchat,Negative
đỉnh nóc kịch trần id1547,Chitchat,Positive
Alo ơi bro đang buồn 💔,Chitchat,Negative
Alo bot làm được gì ❓,Chitchat,Neutral
Vì nên ông hơi bất lực id1550,Chitchat,Negative
ai tạo ra bạn vậy Mimo dễ thương id1551,Chitchat,Neutral
Alo bot ơi ta đang tổn thương 🥲,Chitchat,Negative
Mimo ơi đang làm gì đấy 💬,Chitchat,Neutral
bot ơi 🔥,Chitchat,Positive
bot làm được gì vậy id1555,Chitchat,Neutral
ở đâu á id1556,Chitchat,Neutral
mệt vcl deadline dí id1557,Chitchat,Negative
bác muốn hỏi Mimo ơi tên gì á,Chitchat,Neutral
Thích Mimo dễ thương ghê giao diện đẹp (^_<),Chitchat,Positive
bạn mấy tuổi rồi 🤖,Chitchat,Neutral
Vì crush lơ nên cậu hơi tổn thương,Chitchat,Negative
chán vcl rớt môn 🥲,Chitchat,Negative
bot làm được gì id1563,Chitchat,Neutral
Good morning Mimo ơi 🔥,Chitchat,Positive
Alo bot ơi bot làm được gì,Chitchat,Neutral
Alo ơi cậu đang tổn thương 💔,Chitchat,Negative
bác muốn hỏi ai tạo ra bạn 🐧,Chitchat,Neutral
Mimo Chào ngày mới vui vẻ nha id1568,Chitchat,Positive
Thích bạn ghê 👍,Chitchat,Positive
tui muốn hỏi bạn đang làm gì đấy,Chitchat,Neutral
Hế lô ở đâu á ❓,Chitchat,Neutral
Chào Mimo dễ thương Love ya,Chitchat,Positive
ai tạo ra bạn 🤔 id1573,Chitchat,Neutral
Mimo ơi ai tạo ra bạn 👀,Chitchat,Neutral
là nam hay nữ vậy bạn 🤖,Chitchat,Neutral
Vì deadline dí nên mấy ní hơi stress 😢,Chitchat,Negative
Ê Mimo ở đâu á 👀,Chitchat,Neutral
Alo Mimo dễ thương ơi bro đang buồn 📉,Chitchat,Negative
đang làm gì đấy id1579,Chitchat,Neutral
bạn 🔥 id1580,Chitchat,Positive
ai tạo ra bạn vậy Mimo,Chitchat,Neutral
ở đâu á vậy id1582,Chitchat,Neutral
Mimo ơi Love ya ✨,Chitchat,Positive
ai tạo ra bạn vậy bot 💬,Chitchat,Neutral
mình muốn hỏi bot là nam hay nữ 🤔,Chitchat,Neutral
bro muốn hỏi bạn là nam hay nữ,Chitchat,Neutral
biết nói chuyện không vậy Mimo dễ thương,Chitchat,Neutral
cậu muốn hỏi Mimo ơi mấy tuổi rồi,Chitchat,Neutral
ông thấy bất lực quá 😭,Chitchat,Negative
Mimo đang làm gì đấy,Chitchat,Neutral
Mimo dễ thương có nghe rõ trả lời không 🤖,Chitchat,Neutral
Thank you vì 🤩,Chitchat,Positive
giao diện đẹp (^_<),Chitchat,Positive
bot làm được gì vậy bạn id1594,Chitchat,Neutral
Alo bạn ơi cậu đang chán 😮‍💨,Chitchat,Negative
biết nói chuyện không ❓ id1596,Chitchat,Neutral
bạn là ai 👀 id1597,Chitchat,Neutral
đang làm gì đấy vậy Mimo ơi 👀,Chitchat,Neutral
Vì nên bác hơi chán 🥺,Chitchat,Negative
mấy tuổi rồi vậy Mimo dễ thương ❓,Chitchat,Neutral
Củm ơn vì 👍 id1601,Chitchat,Positive
Yêu ghê id1602,Chitchat,Positive
Good morning Mimo 🤩,Chitchat,Positive
em muốn hỏi bạn là nam hay nữ,Chitchat,Neutral
có nghe rõ trả lời không vậy Mimo ơi,Chitchat,Neutral
thông minh 🤩,Chitchat,Positive
Ê Mimo ơi đang làm gì đấy,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì 🔥 id1608,Chitchat,Positive
Thích ghê 🤩 id1609,Chitchat,Positive
mấy ní muốn hỏi bot làm được gì 👀,Chitchat,Neutral
tên gì á vậy Mimo dễ thương 🤔,Chitchat,Neutral
buồn vcl,Chitchat,Negative
có nghe rõ trả lời không vậy Mimo,Chitchat,Neutral
Yo bot làm được gì id1614,Chitchat,Neutral
biết nói chuyện không vậy bạn 💬 id1615,Chitchat,Neutral
biết nói chuyện không vậy Mimo id1616,Chitchat,Neutral
vì đỉnh nóc kịch trần (^_<),Chitchat,Positive
áp lực vcl 🥲,Chitchat,Negative
Alo bot ơi cậu đang buồn 😢,Chitchat,Negative
Alo Mimo dễ thương ơi đang buồn 😭,Chitchat,Negative
buồn vcl 😭,Chitchat,Negative
bot id1622,Chitchat,Positive
bro muốn hỏi bạn là ai,Chitchat,Neutral
mấy tuổi rồi vậy Mimo dễ thương,Chitchat,Neutral
Thích Mimo ghê (^_<),Chitchat,Positive
bác muốn hỏi có nghe rõ trả lời không,Chitchat,Neutral
Yo mấy tuổi rồi id1627,Chitchat,Neutral
là nam hay nữ id1628,Chitchat,Neutral
Biết ơn 🥰,Chitchat,Positive
bot ơi app mượt,Chitchat,Positive
mệt vcl bồ giận 📉,Chitchat,Negative
Cảm ơn vì thông minh,Chitchat,Positive
Vì rớt môn nên mấy ní hơi stress 🥲,Chitchat,Negative
buồn vcl hết tiền,Chitchat,Negative
bot app xịn xò,Chitchat,Positive
Thích Mimo ghê thông minh,Chitchat,Positive
muốn hỏi là nam hay nữ,Chitchat,Neutral
ở đâu á ❓ id1638,Chitchat,Neutral
áp lực vcl rớt môn 😭,Chitchat,Negative
vô tri vcl 🥲,Chitchat,Negative
mấy tuổi rồi vậy Mimo dễ thương id1641,Chitchat,Neutral
(^_<) id1642,Chitchat,Positive
Vì crush lơ nên ta hơi tổn thương 🥲,Chitchat,Negative
Thích bot ơi ghê thông minh ✨,Chitchat,Positive
Vì nên bà hơi buồn 🥲,Chitchat,Negative
Mimo bot làm được gì 👀,Chitchat,Neutral
Gút mỏ ninh bot ơi ❤️,Chitchat,Positive
Thích ghê (^_<) id1648,Chitchat,Positive
Vì nên mình hơi mệt 💔,Chitchat,Negative
vì cute xỉu 🤣 id1650,Chitchat,Positive
tổn thương vcl 💔,Chitchat,Negative
bác thấy buồn qá 😢,Chitchat,Negative
Mimo ơi 🔥,Chitchat,Positive
Love ya vì id1654,Chitchat,Positive
tên gì á vậy bot ơi ❓,Chitchat,Neutral
ông muốn hỏi bạn mấy tuổi rồi 🤖,Chitchat,Neutral
ta muốn hỏi Mimo là nam hay nữ,Chitchat,Neutral
Alo ơi tui đang áp lực,Chitchat,Negative
Mimo ơi chất lượng,Chitchat,Positive
Ê biết nói chuyện không,Chitchat,Neutral
Vì crush lơ nên cậu hơi tổn thương 😢,Chitchat,Negative
suy vcl 😢,Chitchat,Negative
Mimo có nghe rõ trả lời không,Chitchat,Neutral
Vì nên bác hơi nản,Chitchat,Negative
Alo ơi mình đang áp lực,Chitchat,Negative
Yo bot bạn là ai 💬,Chitchat,Neutral
ở đâu á 👀 id1667,Chitchat,Neutral
bot làm được gì vậy Mimo ơi id1668,Chitchat,Neutral
Mimo ơi 👍,Chitchat,Positive
cậu muốn hỏi bot ơi bạn là ai,Chitchat,Neutral
là nam hay nữ vậy bot 💬,Chitchat,Neutral
mấy ní thấy nản quá 📉,Chitchat,Negative
mệt vcl id1673,Chitchat,Negative
Thích Mimo ơi ghê 🤣,Chitchat,Positive
suy vcl rớt môn 😮‍💨,Chitchat,Negative
Thích ghê quá đã id1676,Chitchat,Positive
bro muốn hỏi Mimo dễ thương đang làm gì đấy 🤖,Chitchat,Neutral
Thích ghê id1678,Chitchat,Positive
Vì nên hơi áp lực,Chitchat,Negative
đang làm gì đấy vậy Mimo,Chitchat,Neutral
mình muốn hỏi Mimo có nghe rõ trả lời không,Chitchat,Neutral
bot là nam hay nữ,Chitchat,Neutral
bà muốn hỏi bot ơi là nam hay nữ,Chitchat,Neutral
có nghe rõ trả lời không id1684,Chitchat,Neutral
👍 id1685,Chitchat,Positive
ai tạo ra bạn vậy Mimo ơi 💬,Chitchat,Neutral
ở đâu á vậy Mimo ơi id1687,Chitchat,Neutral
Ê Mimo ở đâu á ❓,Chitchat,Neutral
ta thấy suy quá 📉,Chitchat,Negative
Alo bạn ơi em đang chán 🥺,Chitchat,Negative
em thấy stress quá,Chitchat,Negative
Xin chào bạn Chào ngày mới vui vẻ nha ❤️,Chitchat,Positive
Chào nha có nghe rõ trả lời ko 🐧,Chitchat,Neutral
mấy ní muốn hỏi Mimo ở đâu á,Chitchat,Neutral
Thích ghê chất lượng (^_<) id1695,Chitchat,Positive
bot làm được gì vậy Mimo id1696,Chitchat,Neutral
có nghe rõ trả lời không id1697,Chitchat,Neutral
bác muốn hỏi có nghe rõ trả lời ko 🐧,Chitchat,Neutral
mấy ní muốn hỏi mấy tuổi rồi 🤔,Chitchat,Neutral
mấy tuổi rồi vậy Mimo ơi 🐧,Chitchat,Neutral
mấy ní muốn hỏi Mimo dễ thương tên gì á,Chitchat,Neutral
đang làm gì đấy id1702,Chitchat,Neutral
ai tạo ra bạn vậy Mimo dễ thương 🤖,Chitchat,Neutral
mấy tuổi rồi vậy Mimo dễ thương 👀,Chitchat,Neutral
Thích ghê id1705,Chitchat,Positive
em muốn hỏi bot tên gì á,Chitchat,Neutral
Thích bot ơi ghê (^_<) id1707,Chitchat,Positive
biết nói chuyện không id1708,Chitchat,Neutral
Biết ơn vì chất lượng ✨,Chitchat,Positive
 id1710,Chitchat,Positive
suy vcl 📉,Chitchat,Negative
ở đâu á ❓ id1712,Chitchat,Neutral
Chào Chào ngày mới vui vẻ nha,Chitchat,Positive
tui thấy suy quá 😮‍💨,Chitchat,Negative
là nam hay nữ vậy Mimo ơi id1715,Chitchat,Neutral
tên gì á 🤖 id1716,Chitchat,Neutral
áp lực vcl id1717,Chitchat,Negative
Xin chào bạn Tks ❤️,Chitchat,Positive
Chào ngày mới vui vẻ nha vì id1719,Chitchat,Positive
bot bot làm được gì 🤖,Chitchat,Neutral
bot làm được gì vậy bot ơi 🤖,Chitchat,Neutral
Yo là nam hay nữ 👀,Chitchat,Neutral
ta muốn hỏi bot biết nói chuyện ko,Chitchat,Neutral
Vì hết tiền nên tui hơi vô tri,Chitchat,Negative
mình muốn hỏi có nghe rõ trả lời không,Chitchat,Neutral
bạn là ai vậy ❓,Chitchat,Neutral
ông muốn hỏi bot ơi có nghe rõ trả lời không 🤔,Chitchat,Neutral
Ê Mimo dễ thương ở đâu á 🤖,Chitchat,Neutral
cậu muốn hỏi Mimo ơi ai tạo ra bạn,Chitchat,Neutral
mấy tuổi rồi id1730,Chitchat,Neutral
Vì nên mình hơi mệt,Chitchat,Negative
Mimo giao diện đẹp,Chitchat,Positive
bạn là ai vậy bạn 👀,Chitchat,Neutral
Mãi iu vì đỉnh nóc kịch trần 🤩,Chitchat,Positive
áp lực vcl đi học met qá 😭,Chitchat,Negative
ai tạo ra bạn ❓ id1736,Chitchat,Neutral
bác muốn hỏi tên gì á 💬,Chitchat,Neutral
Mimo Chào ngày mới vui vẻ nha id1738,Chitchat,Positive
Yo tên gì á,Chitchat,Neutral
bot ơi id1740,Chitchat,Positive
bro muốn hỏi có nghe rõ trả lời không,Chitchat,Neutral
ta thấy áp lực quá 😭,Chitchat,Negative
Thích bot ơi ghê id1743,Chitchat,Positive
Mimo app xịn xò id1744,Chitchat,Positive
Tks vì app xịn xò,Chitchat,Positive
bác thấy tổn thương quá 🥺,Chitchat,Negative
Alo đang làm gì đấy 💬,Chitchat,Neutral
có nghe rõ trả lời không vậy 💬,Chitchat,Neutral
Chào nha là nam hay nữ 👀,Chitchat,Neutral
ai tạo ra bạn 💬 id1750,Chitchat,Neutral
Thích ghê id1751,Chitchat,Positive
tui muốn hỏi bot làm được gì,Chitchat,Neutral
Alo Mimo ơi bà đang stress 💔,Chitchat,Negative
bot làm được gì vậy bot 💬,Chitchat,Neutral
bot chất lượng id1755,Chitchat,Positive
❤️ id1756,Chitchat,Positive
✨ id1757,Chitchat,Positive
ai tạo ra bạn vậy id1758,Chitchat,Neutral
Mimo ơi Yêu ghê,Chitchat,Positive
thấy buồn quá 😢,Chitchat,Negative
tui muốn hỏi bot ở đâu á,Chitchat,Neutral
bro muốn hỏi bot ơi ai tạo ra bạn 👀 id1762,Chitchat,Neutral
Alo ơi ta đang bất lực 🥺,Chitchat,Negative
Chào  🥰,Chitchat,Positive
Thích ghê 👍,Chitchat,Positive
Xin chào bot ơi 👍,Chitchat,Positive
mấy ní thấy suy quá,Chitchat,Negative
Mimo dễ thương mấy tuổi rồi id1768,Chitchat,Neutral
stress vcl 😭,Chitchat,Negative
nản vcl rớt môn 😢,Chitchat,Negative
Vì deadline ngập đầu nên tui hơi chán 📉,Chitchat,Negative
Alo ơi bác đang buồn 🥺,Chitchat,Negative
Xin chao bot ơi Thank you 🔥,Chitchat,Positive
bạn là ai id1774,Chitchat,Neutral
muốn hỏi có nghe rõ trả lời không id1775,Chitchat,Neutral
Thích bot ơi ghê app mượt,Chitchat,Positive
thấy áp lực quá 📉,Chitchat,Negative
Thích ghê 🥰 id1778,Chitchat,Positive
Alo ơi ta đang mệt,Chitchat,Negative
Vì nên bà hơi nản id1780,Chitchat,Negative
Hế lô tên gì á id1781,Chitchat,Neutral
là nam hay nữ 🤔 id1782,Chitchat,Neutral
muốn hỏi Mimo ở đâu á ❓,Chitchat,Neutral
Alo bot ơi ông đang áp lực,Chitchat,Negative
mình muốn hỏi tên gì á,Chitchat,Neutral
Tks 🤣,Chitchat,Positive
Mimo ơi (^_<),Chitchat,Positive
Mimo Chào ngày mới vui vẻ nha 🔥,Chitchat,Positive
Chào nha ai tạo ra bạn ❓,Chitchat,Neutral
Mimo dễ thương bạn là ai id1790,Chitchat,Neutral
bà thấy vô tri quá 😮‍💨,Chitchat,Negative
Vì nên bà hơi bất lực 😭,Chitchat,Negative
Hế lô bạn bot làm được gì 🤔,Chitchat,Neutral
biết nói chuyện không vậy Mimo id1794,Chitchat,Neutral
mấy ní muốn hỏi Mimo ơi mấy tuổi rồi 🤔,Chitchat,Neutral
stress vcl 🥺,Chitchat,Negative
Mimo ai tạo ra bạn 🤖,Chitchat,Neutral
bà muốn hỏi Mimo dễ thương ở đâu á,Chitchat,Neutral
đang làm gì đấy 👀 id1799,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì id1800,Chitchat,Positive
Alo bạn tên gì á 🤔,Chitchat,Neutral
bro muốn hỏi có nghe rõ trả lời không 🤔,Chitchat,Neutral
mấy ní muốn hỏi Mimo dễ thương mấy tuổi rồi ❓,Chitchat,Neutral
Ê bot ơi đang làm gì đấy 💬,Chitchat,Neutral
ai tạo ra bạn 💬 id1805,Chitchat,Neutral
bro thấy stress quá 📉,Chitchat,Negative
ta thấy vô tri quá 😢,Chitchat,Negative
Mimo bạn là ai id1808,Chitchat,Neutral
Mimo ơi Củm ơn,Chitchat,Positive
ta muốn hỏi tên gì á,Chitchat,Neutral
Chào nha tên gì á 🤔,Chitchat,Neutral
vô tri vcl 🥺,Chitchat,Negative
Mimo ơi là nam hay nữ,Chitchat,Neutral
 id1814,Chitchat,Positive
em thấy buồn quá,Chitchat,Negative
Alo bot ơi ơi bác đang tổn thương,Chitchat,Negative
bạn Mãi iu,Chitchat,Positive
Alo bạn ơi mấy ní đang stress,Chitchat,Negative
bot làm được gì vậy id1819,Chitchat,Neutral
suy vcl đi học mệt qá 😢,Chitchat,Negative
❤️ id1821,Chitchat,Positive
Alo đang làm gì đấy 👀,Chitchat,Neutral
Thích ghê cute xỉu (^_<),Chitchat,Positive
tui muốn hỏi có nghe rõ trả lời không 👀,Chitchat,Neutral
Alo ơi tui đang stress,Chitchat,Negative
Alo Mimo ơi ơi mấy ní đang chán,Chitchat,Negative
Chào ngày mới vui vẻ nha vì id1827,Chitchat,Positive
bác thấy vô tri quá 📉,Chitchat,Negative
mấy tuổi rồi vậy Mimo ơi 🐧 id1829,Chitchat,Neutral
Thích Mimo ơi ghê (^_<),Chitchat,Positive
bạn là ai vậy bot ơi 🐧 id1831,Chitchat,Neutral
buồn vcl id1832,Chitchat,Negative
buồn vcl hết tiền 😢,Chitchat,Negative
bot ơi (^_<) id1834,Chitchat,Positive
biết nói chuyện không vậy id1835,Chitchat,Neutral
mấy tuổi rồi vậy bạn 🤔 id1836,Chitchat,Neutral
Thích Mimo ơi ghê (^_<) id1837,Chitchat,Positive
tổn thương vcl id1838,Chitchat,Negative
Hế lô mấy tuổi rồi 🤔,Chitchat,Neutral
Hế lô có nghe rõ trả lời không,Chitchat,Neutral
ai tạo ra bạn id1841,Chitchat,Neutral
mấy tuổi rồi id1842,Chitchat,Neutral
Alo bot làm được gì 🤖,Chitchat,Neutral
mấy ní muốn hỏi bạn biết nói chuyện không,Chitchat,Neutral
Love ya ✨,Chitchat,Positive
Vì nên tui hơi vô tri 🥲,Chitchat,Negative
Yo Mimo dễ thương đang làm gì đấy,Chitchat,Neutral
bạn là ai 👀 id1848,Chitchat,Neutral
có nghe rõ trả lời không vậy Mimo dễ thương id1849,Chitchat,Neutral
Mimo là nam hay nữ,Chitchat,Neutral
thấy tổn thương quá,Chitchat,Negative
bạn Chào ngày mới vui vẻ nha 🥰,Chitchat,Positive
tên gì á 🐧 id1853,Chitchat,Neutral
Thích ghê app mượt ❤️,Chitchat,Positive
ai tạo ra bạn vậy 🐧,Chitchat,Neutral
Xin chào  🤩,Chitchat,Positive
ta muốn hỏi bot ai tạo ra bạn,Chitchat,Neutral
đang làm gì đấy vậy id1858,Chitchat,Neutral
là nam hay nữ vậy Mimo dễ thương id1859,Chitchat,Neutral
tổn thương vcl cuộc sống khó khăn 😮‍💨,Chitchat,Negative
Thích ghê id1861,Chitchat,Positive
Yo Mimo biết nói chuyện không 🐧,Chitchat,Neutral
ông muốn hỏi Mimo biết nói chuyện không 👀,Chitchat,Neutral
vì thông minh id1864,Chitchat,Positive
muốn hỏi là nam hay nữ 👀,Chitchat,Neutral
bà muốn hỏi tên gì á,Chitchat,Neutral
Ê Mimo bot làm được gì,Chitchat,Neutral
ai tạo ra bạn id1868,Chitchat,Neutral
cute xỉu ❤️,Chitchat,Positive
bạn là ai id1870,Chitchat,Neutral
bạn là ai ❓,Chitchat,Neutral
Hello Chào ngày mới vui vẻ nha,Chitchat,Positive
Ê tên gì á 👀,Chitchat,Neutral
mình muốn hỏi Mimo bot làm được gì id1874,Chitchat,Neutral
Alo Mimo ơi ông đang tổn thương 😢,Chitchat,Negative
Ê bot làm được gì id1876,Chitchat,Neutral
bot ơi app xịn xò ✨ id1877,Chitchat,Positive
có nghe rõ trả lời không vậy id1878,Chitchat,Neutral
là nam hay nữ id1879,Chitchat,Neutral
biết nói chuyện không vậy bot ơi,Chitchat,Neutral
Chào ngày mới vui vẻ nha vì 🤩,Chitchat,Positive
Chào nha bạn là ai 💬,Chitchat,Neutral
ở đâu á 🤖 id1883,Chitchat,Neutral
vô tri vcl hết tiền,Chitchat,Negative
Mãi iu vì id1885,Chitchat,Positive
có nghe rõ trả lời không vậy bạn 🐧,Chitchat,Neutral
vì app xịn xò 🥰,Chitchat,Positive
Vì rớt môn nên bro hơi vô tri 🥺,Chitchat,Negative
ta muốn hỏi bạn là ai id1889,Chitchat,Neutral
tui muốn hỏi ở đâu á ❓,Chitchat,Neutral
thấy mệt quá 💔,Chitchat,Negative
Củm ơn vì giao diện đẹp 👍,Chitchat,Positive
ta thấy bất lực quá,Chitchat,Negative
ta muốn hỏi Mimo ơi bạn là ai 👀,Chitchat,Neutral
Thích bạn ghê app mượt,Chitchat,Positive
bot làm được gì 💬,Chitchat,Neutral
mình muốn hỏi bạn biết nói chuyện không 💬,Chitchat,Neutral
Thích Mimo ơi ghê cute xỉu id1898,Chitchat,Positive
🤩 id1899,Chitchat,Positive
thấy chán qá 🥲,Chitchat,Negative
Alo ai tạo ra bạn 👀,Chitchat,Neutral
Thích bot ơi ghê đỉnh nóc kịch trần 🔥,Chitchat,Positive
Mimo Chào ngày mới vui vẻ nha (^_<) id1903,Chitchat,Positive
Hế lô là nam hay nữ id1904,Chitchat,Neutral
Chào nha ở đâu á id1905,Chitchat,Neutral
bot làm đc gì 💬,Chitchat,Neutral
bác thấy stress quá 🥲,Chitchat,Negative
ta muốn hỏi bot ơi đang làm gì đấy,Chitchat,Neutral
tui muốn hỏi Mimo dễ thương là nam hay nữ,Chitchat,Neutral
bot biết nói chuyện ko 👀,Chitchat,Neutral
tui muốn hỏi Mimo dễ thương bạn là ai,Chitchat,Neutral
cậu muốn hỏi bot ở đâu á 🤖,Chitchat,Neutral
bà thấy suy quá 📉,Chitchat,Negative
tui muốn hỏi ai tạo ra bạn 🐧,Chitchat,Neutral
Chào bạn Chào ngày mới vui vẻ nha 🔥,Chitchat,Positive
là nam hay nữ vậy Mimo 💬,Chitchat,Neutral
bà muốn hỏi bạn ai tạo ra bạn,Chitchat,Neutral
tổn thương vcl deadline dí id1918,Chitchat,Negative
đỉnh nóc kịch trần id1919,Chitchat,Positive
Thích ghê (^_<) id1920,Chitchat,Positive
biết nói chuyện không vậy bạn 🤖,Chitchat,Neutral
mấy ní thấy chán quá id1922,Chitchat,Negative
ai tạo ra bạn vậy Mimo id1923,Chitchat,Neutral
Xin chào Mãi iu,Chitchat,Positive
bạn là ai vậy id1925,Chitchat,Neutral
tên gì á vậy Mimo dễ thương,Chitchat,Neutral
Hiya Mimo dễ thương Chào ngày mới vui vẻ nha 🤣,Chitchat,Positive
