text,intent,sentiment
Rat vui khi chat,Chitchat,Positive
"Rảnh không, tám chút nha",Chitchat,Neutral
Rất cảm ơn bạn,Chitchat,Positive
Rất hợp vibe,Chitchat,Positive
Rối như tơ vò,Chitchat,Negative
Stress hoc tap qua,Chitchat,Negative
Stress qua di mat,Chitchat,Negative
Stress quá không biết làm sao,Chitchat,Negative
Sáng nay dậy chưa,Chitchat,Neutral
Sợ không đủ tiền cuối tháng quá,Chitchat,Negative
Tam su vui lam,Chitchat,Positive
Thank you,Chitchat,Positive
Thank you (^_<),Chitchat,Positive
Thank you (^_<) id13830,Chitchat,Positive
Thank you id12650,Chitchat,Positive
Thank you id14241,Chitchat,Positive
Thank you id15699,Chitchat,Positive
Thank you id3101,Chitchat,Positive
Thank you id3208,Chitchat,Positive
Thank you id4252,Chitchat,Positive
Thank you id6954,Chitchat,Positive
Thank you id7532,Chitchat,Positive
Thank you id875,Chitchat,Positive
Thank you id9617,Chitchat,Positive
Thank you vì,Chitchat,Positive
Thank you vì (^_<),Chitchat,Positive
Thank you vì (^_<) id14979,Chitchat,Positive
Thank you vì app mượt,Chitchat,Positive
Thank you vì app mượt ❤️,Chitchat,Positive
Thank you vì app mượt 👍,Chitchat,Positive
Thank you vì app mượt 🤣,Chitchat,Positive
Thank you vì app xịn xò,Chitchat,Positive
Thank you vì app xịn xò ✨,Chitchat,Positive
Thank you vì app xịn xò 👍,Chitchat,Positive
Thank you vì chất lượng,Chitchat,Positive
Thank you vì chất lượng id11645,Chitchat,Positive
Thank you vì chất lượng id12645,Chitchat,Positive
Thank you vì chất lượng id17757,Chitchat,Positive
Thank you vì chất lượng id5598,Chitchat,Positive
Thank you vì chất lượng id810,Chitchat,Positive
Thank you vì chất lượng id8973,Chitchat,Positive
Thank you vì chất lượng ✨,Chitchat,Positive
Thank you vì chất lượng 👍,Chitchat,Positive
Thank you vì chất lượng 🥰,Chitchat,Positive
Thank you vì chất lượng 🥰 id18072,Chitchat,Positive
Thank you vì cute xỉu,Chitchat,Positive
Thank you vì cute xỉu (^_<),Chitchat,Positive
Thank you vì cute xỉu (^_<) id16847,Chitchat,Positive
Thank you vì cute xỉu id14759,Chitchat,Positive
Thank you vì cute xỉu id17075,Chitchat,Positive
Thank you vì cute xỉu id18646,Chitchat,Positive
Thank you vì cute xỉu ❤️,Chitchat,Positive
Thank you vì cute xỉu 🥰,Chitchat,Positive
Thank you vì giao diện đẹp,Chitchat,Positive
Thank you vì giao diện đẹp id7688,Chitchat,Positive
Thank you vì giao diện đẹp ❤️,Chitchat,Positive
Thank you vì giao diện đẹp ❤️ id18590,Chitchat,Positive
Thank you vì giao diện đẹp 🔥,Chitchat,Positive
Thank you vì giao diện đẹp 🤩,Chitchat,Positive
Thank you vì giao diện đẹp 🤩 id17580,Chitchat,Positive
Thank you vì id10132,Chitchat,Positive
Thank you vì id10210,Chitchat,Positive
Thank you vì id12707,Chitchat,Positive
Thank you vì id13543,Chitchat,Positive
Thank you vì id16335,Chitchat,Positive
Thank you vì id16996,Chitchat,Positive
Thank you vì id18119,Chitchat,Positive
Thank you vì id19925,Chitchat,Positive
Thank you vì id3701,Chitchat,Positive
Thank you vì id4325,Chitchat,Positive
Thank you vì id4867,Chitchat,Positive
Thank you vì id5669,Chitchat,Positive
Thank you vì id6621,Chitchat,Positive
Thank you vì id7802,Chitchat,Positive
Thank you vì id7964,Chitchat,Positive
Thank you vì id7982,Chitchat,Positive
Thank you vì id8759,Chitchat,Positive
Thank you vì quá đã,Chitchat,Positive
Thank you vì quá đã id14852,Chitchat,Positive
Thank you vì quá đã id17298,Chitchat,Positive
Thank you vì thông minh,Chitchat,Positive
Thank you vì thông minh ❤️,Chitchat,Positive
Thank you vì thông minh ❤️ id15252,Chitchat,Positive
Thank you vì thông minh 🔥,Chitchat,Positive
Thank you vì thông minh 🥰,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần (^_<),Chitchat,Positive
Thank you vì đỉnh nóc kịch trần id8519,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần ❤️,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần 🔥,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần 🤩,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần 🤩 id9931,Chitchat,Positive
Thank you vì đỉnh nóc kịch trần 🥰,Chitchat,Positive
Thank you vì ✨,Chitchat,Positive
Thank you vì ✨ id11074,Chitchat,Positive
Thank you vì ✨ id12157,Chitchat,Positive
Thank you vì ✨ id14357,Chitchat,Positive
Thank you vì ❤️,Chitchat,Positive
Thank you vì ❤️ id13244,Chitchat,Positive
Thank you vì ❤️ id19716,Chitchat,Positive
Thank you vì ❤️ id3040,Chitchat,Positive
Thank you vì 👍,Chitchat,Positive
Thank you vì 👍 id11211,Chitchat,Positive
Thank you vì 👍 id11562,Chitchat,Positive
Thank you vì 🔥,Chitchat,Positive
Thank you vì 🔥 id13718,Chitchat,Positive
Thank you vì 🔥 id17521,Chitchat,Positive
Thank you vì 🔥 id5667,Chitchat,Positive
Thank you vì 🔥 id9054,Chitchat,Positive
Thank you vì 🔥 id9212,Chitchat,Positive
Thank you vì 🔥 id9993,Chitchat,Positive
Thank you vì 🤣,Chitchat,Positive
Thank you vì 🤣 id11186,Chitchat,Positive
Thank you vì 🤣 id13822,Chitchat,Positive
Thank you vì 🤣 id14803,Chitchat,Positive
Thank you vì 🤣 id15786,Chitchat,Positive
Thank you vì 🤣 id17069,Chitchat,Positive
Thank you vì 🤩,Chitchat,Positive
Thank you vì 🤩 id10457,Chitchat,Positive
Thank you vì 🤩 id11426,Chitchat,Positive
Thank you vì 🤩 id16383,Chitchat,Positive
Thank you vì 🥰,Chitchat,Positive
Thank you ✨,Chitchat,Positive
Thank you ✨ id19612,Chitchat,Positive
Thank you ✨ id4145,Chitchat,Positive
Thank you ✨ id6396,Chitchat,Positive
Thank you ✨ id7375,Chitchat,Positive
Thank you 👍,Chitchat,Positive
Thank you 👍 id19415,Chitchat,Positive
Thank you 🔥,Chitchat,Positive
Thank you 🔥 id5942,Chitchat,Positive
Thank you 🤣,Chitchat,Positive
Thank you 🤣 id12089,Chitchat,Positive
Thank you 🤣 id4861,Chitchat,Positive
Thank you 🤩,Chitchat,Positive
Thank you 🥰,Chitchat,Positive
Thank you 🥰 id14874,Chitchat,Positive
Thank you 🥰 id7768,Chitchat,Positive
Thanks ban that tot,Chitchat,Positive
Thanks bot rat tot,Chitchat,Positive
Thanks nhieu nha,Chitchat,Positive
That buon ve chuyen do,Chitchat,Negative
That buon ve cuoc doi,Chitchat,Negative
That su rat buon,Chitchat,Negative
That vong tram trong,Chitchat,Negative
That vong ve ket qua,Chitchat,Negative
That vong ve minh,Chitchat,Negative
Thich bot qua di,Chitchat,Positive
"Thx bot, xịn quá",Chitchat,Positive
"Thx bot, xịn quá luôn",Chitchat,Positive
"Thx bot, xịn quá nha",Chitchat,Positive
Thích Mimo dễ thương ghê,Chitchat,Positive
Thích Mimo dễ thương ghê (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê app mượt,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê app mượt id7395,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt id8383,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt ✨,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt 👍,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt 👍 id11523,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt 👍 id12214,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê app mượt 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò id10234,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò id18930,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò id8892,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò ❤️,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò 👍,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê app xịn xò 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng id13756,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng id16552,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng id18636,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng id19029,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng id6997,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng 🥰,Chitchat,Positive
Thích Mimo dễ thương ghê chất lượng 🥰 id19349,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu id19191,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu id5580,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu id9859,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu ✨,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu ❤️,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu 🤣,Chitchat,Positive
Thích Mimo dễ thương ghê cute xỉu 🥰,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp id18403,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp id6516,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp id7819,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp ✨,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 👍,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 👍 id17322,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 🤣,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 🤣 id10363,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 🤣 id19392,Chitchat,Positive
Thích Mimo dễ thương ghê giao diện đẹp 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê id10002,Chitchat,Positive
Thích Mimo dễ thương ghê id10096,Chitchat,Positive
Thích Mimo dễ thương ghê id10911,Chitchat,Positive
Thích Mimo dễ thương ghê id11150,Chitchat,Positive
Thích Mimo dễ thương ghê id11240,Chitchat,Positive
Thích Mimo dễ thương ghê id12775,Chitchat,Positive
Thích Mimo dễ thương ghê id12983,Chitchat,Positive
Thích Mimo dễ thương ghê id13010,Chitchat,Positive
Thích Mimo dễ thương ghê id13114,Chitchat,Positive
Thích Mimo dễ thương ghê id14335,Chitchat,Positive
Thích Mimo dễ thương ghê id16188,Chitchat,Positive
Thích Mimo dễ thương ghê id16998,Chitchat,Positive
Thích Mimo dễ thương ghê id18412,Chitchat,Positive
Thích Mimo dễ thương ghê id2028,Chitchat,Positive
Thích Mimo dễ thương ghê id3347,Chitchat,Positive
Thích Mimo dễ thương ghê id3503,Chitchat,Positive
Thích Mimo dễ thương ghê id3616,Chitchat,Positive
Thích Mimo dễ thương ghê id5136,Chitchat,Positive
Thích Mimo dễ thương ghê id5140,Chitchat,Positive
Thích Mimo dễ thương ghê id5893,Chitchat,Positive
Thích Mimo dễ thương ghê id609,Chitchat,Positive
Thích Mimo dễ thương ghê id6404,Chitchat,Positive
Thích Mimo dễ thương ghê id7845,Chitchat,Positive
Thích Mimo dễ thương ghê id8065,Chitchat,Positive
Thích Mimo dễ thương ghê id8817,Chitchat,Positive
Thích Mimo dễ thương ghê id8962,Chitchat,Positive
Thích Mimo dễ thương ghê id9073,Chitchat,Positive
Thích Mimo dễ thương ghê quá đã,Chitchat,Positive
Thích Mimo dễ thương ghê quá đã id17292,Chitchat,Positive
Thích Mimo dễ thương ghê quá đã id17415,Chitchat,Positive
Thích Mimo dễ thương ghê quá đã id17429,Chitchat,Positive
Thích Mimo dễ thương ghê quá đã ❤️,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh id12316,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh id13382,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh ✨,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh ✨ id15047,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh ❤️,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh 👍,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh 🤣,Chitchat,Positive
Thích Mimo dễ thương ghê thông minh 🥰,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần (^_<),Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id13001,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id13535,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id16574,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id18587,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id4713,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id6062,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần id8942,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần ✨,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 👍,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 👍 id17259,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 🔥 id11303,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 🔥 id15813,Chitchat,Positive
Thích Mimo dễ thương ghê đỉnh nóc kịch trần 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê ✨,Chitchat,Positive
Thích Mimo dễ thương ghê ✨ id17076,Chitchat,Positive
Thích Mimo dễ thương ghê ✨ id18505,Chitchat,Positive
Thích Mimo dễ thương ghê ✨ id19446,Chitchat,Positive
Thích Mimo dễ thương ghê ✨ id19615,Chitchat,Positive
Thích Mimo dễ thương ghê ✨ id5454,Chitchat,Positive
Thích Mimo dễ thương ghê ❤️,Chitchat,Positive
Thích Mimo dễ thương ghê ❤️ id11696,Chitchat,Positive
Thích Mimo dễ thương ghê ❤️ id8463,Chitchat,Positive
Thích Mimo dễ thương ghê 👍,Chitchat,Positive
Thích Mimo dễ thương ghê 👍 id17239,Chitchat,Positive
Thích Mimo dễ thương ghê 👍 id2690,Chitchat,Positive
Thích Mimo dễ thương ghê 👍 id3735,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id1076,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id11700,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id16053,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id3596,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id395,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id5056,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id7302,Chitchat,Positive
Thích Mimo dễ thương ghê 🔥 id8851,Chitchat,Positive
Thích Mimo dễ thương ghê 🤣,Chitchat,Positive
Thích Mimo dễ thương ghê 🤣 id10627,Chitchat,Positive
Thích Mimo dễ thương ghê 🤣 id11045,Chitchat,Positive
Thích Mimo dễ thương ghê 🤣 id13715,Chitchat,Positive
Thích Mimo dễ thương ghê 🤣 id16938,Chitchat,Positive
Thích Mimo dễ thương ghê 🤩,Chitchat,Positive
Thích Mimo dễ thương ghê 🤩 id10109,Chitchat,Positive
Thích Mimo dễ thương ghê 🤩 id2010,Chitchat,Positive
Thích Mimo dễ thương ghê 🤩 id5701,Chitchat,Positive
Thích Mimo dễ thương ghê 🤩 id8366,Chitchat,Positive
Thích Mimo dễ thương ghê 🥰,Chitchat,Positive
Thích Mimo dễ thương ghê 🥰 id18957,Chitchat,Positive
Thích Mimo dễ thương ghê 🥰 id2946,Chitchat,Positive
Thích Mimo dễ thương ghê 🥰 id3001,Chitchat,Positive
Thích Mimo dễ thương ghê 🥰 id8595,Chitchat,Positive
Thích Mimo ghê,Chitchat,Positive
Thích Mimo ghê (^_<),Chitchat,Positive
Thích Mimo ghê (^_<) id11400,Chitchat,Positive
Thích Mimo ghê (^_<) id11851,Chitchat,Positive
Thích Mimo ghê (^_<) id3308,Chitchat,Positive
Thích Mimo ghê (^_<) id3559,Chitchat,Positive
Thích Mimo ghê (^_<) id5146,Chitchat,Positive
Thích Mimo ghê (^_<) id6977,Chitchat,Positive
Thích Mimo ghê (^_<) id9944,Chitchat,Positive
Thích Mimo ghê app mượt,Chitchat,Positive
Thích Mimo ghê app mượt (^_<),Chitchat,Positive
Thích Mimo ghê app mượt id14844,Chitchat,Positive
Thích Mimo ghê app mượt id15393,Chitchat,Positive
Thích Mimo ghê app mượt id17730,Chitchat,Positive
Thích Mimo ghê app mượt id2505,Chitchat,Positive
Thích Mimo ghê app mượt id5947,Chitchat,Positive
Thích Mimo ghê app mượt id6058,Chitchat,Positive
Thích Mimo ghê app mượt id8486,Chitchat,Positive
Thích Mimo ghê app mượt ✨,Chitchat,Positive
Thích Mimo ghê app xịn xò,Chitchat,Positive
Thích Mimo ghê app xịn xò id11119,Chitchat,Positive
Thích Mimo ghê app xịn xò id15373,Chitchat,Positive
Thích Mimo ghê app xịn xò id16280,Chitchat,Positive
Thích Mimo ghê app xịn xò id6361,Chitchat,Positive
Thích Mimo ghê app xịn xò ✨,Chitchat,Positive
Thích Mimo ghê app xịn xò ✨ id19551,Chitchat,Positive
Thích Mimo ghê app xịn xò 👍,Chitchat,Positive
Thích Mimo ghê app xịn xò 🤣,Chitchat,Positive
Thích Mimo ghê app xịn xò 🤣 id18110,Chitchat,Positive
Thích Mimo ghê app xịn xò 🤩,Chitchat,Positive
Thích Mimo ghê app xịn xò 🥰,Chitchat,Positive
Thích Mimo ghê chất lượng,Chitchat,Positive
Thích Mimo ghê chất lượng id17280,Chitchat,Positive
Thích Mimo ghê chất lượng id4130,Chitchat,Positive
Thích Mimo ghê chất lượng id6766,Chitchat,Positive
Thích Mimo ghê chất lượng id7301,Chitchat,Positive
Thích Mimo ghê chất lượng ✨,Chitchat,Positive
Thích Mimo ghê chất lượng 👍,Chitchat,Positive
Thích Mimo ghê chất lượng 👍 id17411,Chitchat,Positive
Thích Mimo ghê chất lượng 🤣,Chitchat,Positive
Thích Mimo ghê chất lượng 🤩,Chitchat,Positive
Thích Mimo ghê chất lượng 🥰,Chitchat,Positive
Thích Mimo ghê chất lượng 🥰 id14513,Chitchat,Positive
Thích Mimo ghê cute xỉu,Chitchat,Positive
Thích Mimo ghê cute xỉu id10171,Chitchat,Positive
Thích Mimo ghê cute xỉu id14887,Chitchat,Positive
Thích Mimo ghê cute xỉu id15287,Chitchat,Positive
Thích Mimo ghê cute xỉu id19604,Chitchat,Positive
Thích Mimo ghê cute xỉu id19740,Chitchat,Positive
Thích Mimo ghê cute xỉu ✨,Chitchat,Positive
Thích Mimo ghê cute xỉu 👍,Chitchat,Positive
Thích Mimo ghê cute xỉu 🤣,Chitchat,Positive
Thích Mimo ghê cute xỉu 🤩,Chitchat,Positive
Thích Mimo ghê cute xỉu 🥰,Chitchat,Positive
Thích Mimo ghê cute xỉu 🥰 id15360,Chitchat,Positive
Thích Mimo ghê giao diện đẹp,Chitchat,Positive
Thích Mimo ghê giao diện đẹp (^_<),Chitchat,Positive
Thích Mimo ghê giao diện đẹp id11068,Chitchat,Positive
Thích Mimo ghê giao diện đẹp id14310,Chitchat,Positive
Thích Mimo ghê giao diện đẹp ✨,Chitchat,Positive
Thích Mimo ghê giao diện đẹp ✨ id18348,Chitchat,Positive
Thích Mimo ghê giao diện đẹp ❤️,Chitchat,Positive
Thích Mimo ghê giao diện đẹp 🔥,Chitchat,Positive
Thích Mimo ghê giao diện đẹp 🤣,Chitchat,Positive
Thích Mimo ghê giao diện đẹp 🥰,Chitchat,Positive
Thích Mimo ghê giao diện đẹp 🥰 id14597,Chitchat,Positive
Thích Mimo ghê id12243,Chitchat,Positive
Thích Mimo ghê id12636,Chitchat,Positive
Thích Mimo ghê id13302,Chitchat,Positive
Thích Mimo ghê id13912,Chitchat,Positive
Thích Mimo ghê id14273,Chitchat,Positive
Thích Mimo ghê id14596,Chitchat,Positive
Thích Mimo ghê id14679,Chitchat,Positive
Thích Mimo ghê id15402,Chitchat,Positive
Thích Mimo ghê id15892,Chitchat,Positive
Thích Mimo ghê id18325,Chitchat,Positive
Thích Mimo ghê id18798,Chitchat,Positive
Thích Mimo ghê id19154,Chitchat,Positive
Thích Mimo ghê id19180,Chitchat,Positive
Thích Mimo ghê id19559,Chitchat,Positive
Thích Mimo ghê id19666,Chitchat,Positive
Thích Mimo ghê id2091,Chitchat,Positive
Thích Mimo ghê id2160,Chitchat,Positive
Thích Mimo ghê id3437,Chitchat,Positive
Thích Mimo ghê id3586,Chitchat,Positive
Thích Mimo ghê id5384,Chitchat,Positive
Thích Mimo ghê id5624,Chitchat,Positive
Thích Mimo ghê id5719,Chitchat,Positive
Thích Mimo ghê id6446,Chitchat,Positive
Thích Mimo ghê id7459,Chitchat,Positive
Thích Mimo ghê id7531,Chitchat,Positive
Thích Mimo ghê id7672,Chitchat,Positive
Thích Mimo ghê id7732,Chitchat,Positive
Thích Mimo ghê id7997,Chitchat,Positive
Thích Mimo ghê id9567,Chitchat,Positive
Thích Mimo ghê id9574,Chitchat,Positive
Thích Mimo ghê id9609,Chitchat,Positive
Thích Mimo ghê quá đã,Chitchat,Positive
Thích Mimo ghê quá đã (^_<),Chitchat,Positive
Thích Mimo ghê quá đã id12797,Chitchat,Positive
Thích Mimo ghê quá đã id16522,Chitchat,Positive
Thích Mimo ghê quá đã id17060,Chitchat,Positive
Thích Mimo ghê quá đã id8559,Chitchat,Positive
Thích Mimo ghê quá đã ✨,Chitchat,Positive
