text,intent,action_type,verb,category_code,value,goal_name,enabled,theme,verbal_style,time_range,query,note
Bớt 800k mục Housing,Action,SET_LIMIT,SUB,Housing,800000,,,,,,,
Bớt 800k mục Investment,Action,SET_LIMIT,SUB,Investment,800000,,,,,,,
Bớt 800k mục Others,Action,SET_LIMIT,SUB,Others,800000,,,,,,,
Bớt 800k mục Shopping,Action,SET_LIMIT,SUB,Shopping,800000,,,,,,,
Bớt 800k mục Social,Action,SET_LIMIT,SUB,Social,800000,,,,,,,
Bớt 800k mục Transport,Action,SET_LIMIT,SUB,Transport,800000,,,,,,,
Bớt 80k bên phần giao lưu đi app,Action,SET_LIMIT,SUB,Social,80000,,,,,,,
Bớt 80k bên phần giáo dục đi app,Action,SET_LIMIT,SUB,Education,80000,,,,,,,
Bớt 80k bên phần giải trí đi app,Action,SET_LIMIT,SUB,Entertainment,80000,,,,,,,
Bớt 80k bên phần khác đi app,Action,SET_LIMIT,SUB,Others,80000,,,,,,,
Bớt 80k bên phần làm đẹp đi app,Action,SET_LIMIT,SUB,Beauty,80000,,,,,,,
Bớt 80k bên phần mua sắm đi app,Action,SET_LIMIT,SUB,Shopping,80000,,,,,,,
Bớt 80k bên phần nhà ở đi app,Action,SET_LIMIT,SUB,Housing,80000,,,,,,,
Bớt 80k bên phần sức khỏe đi app,Action,SET_LIMIT,SUB,Health,80000,,,,,,,
Bớt 80k bên phần thiết yếu đi app,Action,SET_LIMIT,SUB,Essentials,80000,,,,,,,
Bớt 80k bên phần ăn uống đi app,Action,SET_LIMIT,SUB,Food,80000,,,,,,,
Bớt 80k bên phần đi lại đi app,Action,SET_LIMIT,SUB,Transport,80000,,,,,,,
Bớt 80k bên phần đầu tư đi app,Action,SET_LIMIT,SUB,Investment,80000,,,,,,,
Bớt 8tr bên phần giáo dục đi app,Action,SET_LIMIT,SUB,Education,8000000,,,,,,,
Bớt 8tr bên phần giải trí đi app,Action,SET_LIMIT,SUB,Entertainment,8000000,,,,,,,
Bớt 8tr bên phần khác đi app,Action,SET_LIMIT,SUB,Others,8000000,,,,,,,
Bớt 8tr bên phần làm đẹp đi app,Action,SET_LIMIT,SUB,Beauty,8000000,,,,,,,
Bớt 8tr bên phần mua sắm đi app,Action,SET_LIMIT,SUB,Shopping,8000000,,,,,,,
Bớt 8tr bên phần nhà ở đi app,Action,SET_LIMIT,SUB,Housing,8000000,,,,,,,
Bớt 8tr bên phần sức khỏe đi app,Action,SET_LIMIT,SUB,Health,8000000,,,,,,,
Bớt 8tr bên phần thiết yếu đi app,Action,SET_LIMIT,SUB,Essentials,8000000,,,,,,,
Bớt 8tr bên phần ăn uống đi app,Action,SET_LIMIT,SUB,Food,8000000,,,,,,,
Bớt 8tr bên phần đi lại đi app,Action,SET_LIMIT,SUB,Transport,8000000,,,,,,,
Bớt 8tr bên phần đầu tư đi app,Action,SET_LIMIT,SUB,Investment,8000000,,,,,,,
Bớt 900 cành bên phần giao lưu đi app,Action,SET_LIMIT,SUB,Social,900000,,,,,,,
Bớt 900 cành bên phần giáo dục đi app,Action,SET_LIMIT,SUB,Education,900000,,,,,,,
Bớt 900 cành bên phần giải trí đi app,Action,SET_LIMIT,SUB,Entertainment,900000,,,,,,,
Bớt 900 cành bên phần khác đi app,Action,SET_LIMIT,SUB,Others,900000,,,,,,,
Bớt 900 cành bên phần làm đẹp đi app,Action,SET_LIMIT,SUB,Beauty,900000,,,,,,,
Bớt 900 cành bên phần mua sắm đi app,Action,SET_LIMIT,SUB,Shopping,900000,,,,,,,
Bớt 900 cành bên phần nhà ở đi app,Action,SET_LIMIT,SUB,Housing,900000,,,,,,,
Bớt 900 cành bên phần sức khỏe đi app,Action,SET_LIMIT,SUB,Health,900000,,,,,,,
Bớt 900 cành bên phần thiết yếu đi app,Action,SET_LIMIT,SUB,Essentials,900000,,,,,,,
Bớt 900 cành bên phần ăn uống đi app,Action,SET_LIMIT,SUB,Food,900000,,,,,,,
Bớt 900 cành bên phần đi lại đi app,Action,SET_LIMIT,SUB,Transport,900000,,,,,,,
Bớt 900 cành bên phần đầu tư đi app,Action,SET_LIMIT,SUB,Investment,900000,,,,,,,
Bớt 900k bên phần giao lưu đi app,Action,SET_LIMIT,SUB,Social,900000,,,,,,,
Bớt 900k bên phần giáo dục đi app,Action,SET_LIMIT,SUB,Education,900000,,,,,,,
Bớt 900k bên phần giải trí đi app,Action,SET_LIMIT,SUB,Entertainment,900000,,,,,,,
Bớt 900k bên phần khác đi app,Action,SET_LIMIT,SUB,Others,900000,,,,,,,
Bớt 900k bên phần làm đẹp đi app,Action,SET_LIMIT,SUB,Beauty,900000,,,,,,,
Bớt 900k bên phần mua sắm đi app,Action,SET_LIMIT,SUB,Shopping,900000,,,,,,,
Bớt 900k bên phần nhà ở đi app,Action,SET_LIMIT,SUB,Housing,900000,,,,,,,
Bớt 900k bên phần sức khỏe đi app,Action,SET_LIMIT,SUB,Health,900000,,,,,,,
Bớt 900k bên phần thiết yếu đi app,Action,SET_LIMIT,SUB,Essentials,900000,,,,,,,
Bớt 900k bên phần ăn uống đi app,Action,SET_LIMIT,SUB,Food,900000,,,,,,,
Bớt 900k bên phần đi lại đi app,Action,SET_LIMIT,SUB,Transport,900000,,,,,,,
Bớt 900k bên phần đầu tư đi app,Action,SET_LIMIT,SUB,Investment,900000,,,,,,,
Check chi phí Health đầu năm tới giờ đi,Action,REPORT_GENERAL,,Health,,,,,,đầu năm tới giờ,,
Check chi phí học tập tháng 1 cho tui,Action,REPORT_GENERAL,,Education,,,,,,tháng 1,,
Check chi phí linh tinh của tui từ 1/1 đến 31/1 năm nay,Action,REPORT_GENERAL,,Others,,,,,,từ 1/1 đến 31/1 năm nay,,
Check chi tiêu Education từ đầu năm đến giờ.,Action,REPORT_GENERAL,,Education,,,,,,từ đầu năm,,
Check dùm chi tiêu ăn uống từ đầu tuần,Action,REPORT_GENERAL,,Food,,,,,,từ đầu tuần,,
Check dùm tiền đầu tư tháng 12,Action,REPORT_GENERAL,,Investment,,,,,,tháng 12,,
Check dùm tui Investment của tháng trước.,Action,REPORT_GENERAL,,Investment,,,,,,tháng trước,,
Check dùm tui coi Education tốn bao nhiêu năm ngoái.,Action,REPORT_GENERAL,,Education,,,,,,năm ngoái,,
Check dùm tui tiền đi lại tháng trước coi,Action,REPORT_GENERAL,,Transport,,,,,,tháng trước,,
Check giup tui cac khoan mua sam tu dau thang den gio nha.,Action,REPORT_GENERAL,,Shopping,,,,,,từ đầu tháng đến giờ,,
Check giùm tui coi đã đốt tiền vào Transport hôm qua bao nhiêu rùi,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Check giùm tui mua sắm quý 1 năm nay,Action,REPORT_GENERAL,,Shopping,,,,,,quý 1 năm nay,,
Check giùm tui xem tiền học phí năm ngoái là bnhiu r,Action,REPORT_GENERAL,,Education,,,,,,năm ngoái,,
Check mấy vụ housing của tui tháng này,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Check tiền xài cho Beauty tháng 7 dùm.,Action,REPORT_GENERAL,,Beauty,,,,,,tháng 7,,
Check tiền xài cho Transport hôm qua giúp tui.,Action,REPORT_GENERAL,,Transport,,,,,,hôm qua,,
Check tiền đi lại của tui tháng 8.,Action,REPORT_GENERAL,,Transport,,,,,,tháng 8,,
Check tiền đầu tư trong quý 2,Action,REPORT_GENERAL,,Investment,,,,,,quý 2,,
Check tổng chi phí nhà cửa của mình tháng trước cái.,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Check xem mình đã tiêu bn cho học hành quý này rùi.,Action,REPORT_GENERAL,,Education,,,,,,quý này,,
Chi bao nhiêu cho mỹ phẩm trong tháng này?,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Chi cho Beauty trong 4 tháng gần đây ntn?,Action,REPORT_GENERAL,,Beauty,,,,,,4 tháng gần đây,,
Chi cho Education năm nay rớt bao nhiêu tiền rồi,Action,REPORT_GENERAL,,Education,,,,,,năm nay,,
Chi cho giao tiếp hôm nay bao nhiêu á?,Action,REPORT_GENERAL,,Social,,,,,,hôm nay,,
Chi cho giáo dục quý 3 ntn,Action,REPORT_GENERAL,,Education,,,,,,quý 3,,
Chi cho giải trí năm nay bao nhiu,Action,REPORT_GENERAL,,Entertainment,,,,,,năm nay,,
Chi cho giải trí quý 1 năm nay bao nhiêu?,Action,REPORT_GENERAL,,Entertainment,,,,,,quý 1 năm nay,,
Chi cho giải trí từ đầu năm đến giờ nhiêu ròi?,Action,REPORT_GENERAL,,Entertainment,,,,,,từ đầu năm đến giờ,,
Chi cho làm đẹp tháng này là bao nhiêu Mimo ơi?,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Chi cho việc đầu tư trong năm tài chính này.,Action,REPORT_GENERAL,,Investment,,,,,,năm tài chính này,,
Chi giải trí tháng này bnhiu rùi,Action,REPORT_GENERAL,,Entertainment,,,,,,tháng này,,
Chi khác năm nay hết bn?,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Chi làm đẹp từ đầu năm tới nay,Action,REPORT_GENERAL,,Beauty,,,,,,từ đầu năm tới nay,,
Chi phi hoc hanh tu 1/3 den 15/3,Action,REPORT_GENERAL,,Education,,,,,,từ 1/3 đến 15/3,,
Chi phi xa giao cua tui hom nay la bao nhieu?,Action,REPORT_GENERAL,,Social,,,,,,hôm nay,,
Chi phí Beauty tuần này hết mấy lít?,Action,REPORT_GENERAL,,Beauty,,,,,,tuần này,,
Chi phí Education năm ngoái của tui là bao nhiêu,Action,REPORT_GENERAL,,Education,,,,,,năm ngoái,,
Chi phí Entertainment từ ngày 10 đến ngày 20 tháng trước,Action,REPORT_GENERAL,,Entertainment,,,,,,từ ngày 10 đến ngày 20 tháng trước,,
Chi phí Others tháng 12 bao nhiêu vậy?,Action,REPORT_GENERAL,,Others,,,,,,tháng 12,,
Chi phí Others trong 3 tháng cuối năm.,Action,REPORT_GENERAL,,Others,,,,,,3 tháng cuối năm,,
Chi phí Shopping hôm nay là bao nhiu,Action,REPORT_GENERAL,,Shopping,,,,,,hôm nay,,
Chi phí Shopping tháng 2.,Action,REPORT_GENERAL,,Shopping,,,,,,tháng 2,,
Chi phí Social năm ngoái,Action,REPORT_GENERAL,,Social,,,,,,năm ngoái,,
Chi phí Social tuần vừa rồi,Action,REPORT_GENERAL,,Social,,,,,,tuần vừa rồi,,
Chi phí Transport tháng 12 là bao nhiêu?,Action,REPORT_GENERAL,,Transport,,,,,,tháng 12,,
Chi phí giao lưu bạn bè tuần này ntn rùi?,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
Chi phí giáo dục của tui năm ngoái là bao nhiêu,Action,REPORT_GENERAL,,Education,,,,,,năm ngoái,,
Chi phí giải trí quý trước như thế nào?,Action,REPORT_GENERAL,,Entertainment,,,,,,quý trước,,
Chi phí giải trí trong 3 ngày qua.,Action,REPORT_GENERAL,,Entertainment,,,,,,3 ngày qua,,
Chi phí giải trí tuần rồi là bao nhiêu á,Action,REPORT_GENERAL,,Entertainment,,,,,,tuần trước,,
Chi phí giải trí từ đầu năm đến giờ là bao nhiêu rồi,Action,REPORT_GENERAL,,Entertainment,,,,,,từ đầu năm đến giờ,,
Chi phí học hành trong tháng 4.,Action,REPORT_GENERAL,,Education,,,,,,tháng 4,,
Chi phí học hành tuần ni là bao nhiu á Mimo,Action,REPORT_GENERAL,,Education,,,,,,tuần này,,
Chi phí học hành tuần trước của em là bao nhiêu?,Action,REPORT_GENERAL,,Education,,,,,,tuần trước,,
Chi phí học thêm của tôi trong năm học này là bao nhiêu?,Action,REPORT_GENERAL,,Education,,,,,,năm học này,,
Chi phí khác hôm nay,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Chi phí linh tinh của mình trong tuần trước là bao nhiêu vậy?,Action,REPORT_GENERAL,,Others,,,,,,tuần trước,,
Chi phí linh tinh tháng này hết bao nhiêu?,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Chi phí làm đẹp của tuần trước,Action,REPORT_GENERAL,,Beauty,,,,,,tuần trước,,
Chi phí làm đẹp ngày hôm qua,Action,REPORT_GENERAL,,Beauty,,,,,,ngày hôm qua,,
Chi phí lặt vặt của tuần trước đó,Action,REPORT_GENERAL,,Others,,,,,,tuần trước đó,,
Chi phí mua sắm của tui hôm qua,Action,REPORT_GENERAL,,Shopping,,,,,,hôm qua,,
Chi phí mua sắm hôm nay là bao nhiêu?,Action,REPORT_GENERAL,,Shopping,,,,,,hôm nay,,
Chi phí mua sắm năm ngoái của tui là bao nhiêu?,Action,REPORT_GENERAL,,Shopping,,,,,,năm ngoái,,
Chi phí mua sắm năm ngoái của tui là bn vậy Mimo?,Action,REPORT_GENERAL,,Shopping,,,,,,năm ngoái,,
Chi phí nhà cửa nửa cuối năm nay,Action,REPORT_GENERAL,,Housing,,,,,,nửa cuối năm nay,,
Chi phí phát sinh khác trong 3 ngày qua,Action,REPORT_GENERAL,,Others,,,,,,3 ngày qua,,
Chi phí phát sinh thêm trong 30 ngày qua là bao nhiêu?,Action,REPORT_GENERAL,,Others,,,,,,30 ngày qua,,
Chi phí quần áo tháng này như nào?,Action,REPORT_GENERAL,,Shopping,,,,,,tháng này,,
Chi phí sinh hoạt cả năm nay của tui là bao nhiêu thế?,Action,REPORT_GENERAL,,Essentials,,,,,,cả năm nay,,
Chi phí sức khỏe của tôi từ 1/1 đến 31/1 năm nay là bao nhiêu?,Action,REPORT_GENERAL,,Health,,,,,,từ 1/1 đến 31/1 năm nay,,
Chi phí sức khỏe năm nay của tui,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Chi phí thiết yếu của mình cả tuần là bao nhiêu vậy?,Action,REPORT_GENERAL,,Essentials,,,,,,cả tuần,,
Chi phí thiết yếu trong 3 tháng qua là bn?,Action,REPORT_GENERAL,,Essentials,,,,,,3 tháng qua,,
Chi phí thuê nhà tháng trước ntn?,Action,REPORT_GENERAL,,Housing,,,,,,tháng trước,,
Chi phí thực phẩm tuần này,Action,REPORT_GENERAL,,Food,,,,,,tuần này,,
Chi phí tiệc tùng từ tết đến giờ là bnhiu rùi?,Action,REPORT_GENERAL,,Social,,,,,,từ tết đến giờ,,
Chi phí vận chuyển của tui trong quý 4 năm ngoái là bao nhiêu,Action,REPORT_GENERAL,,Transport,,,,,,quý 4 năm ngoái,,
Chi phí xã giao của tôi tuần này là bao nhiêu?,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
Chi phí xã giao tháng này,Action,REPORT_GENERAL,,Social,,,,,,tháng này,,
Chi phí xã giao trong 1 tháng vừa qua,Action,REPORT_GENERAL,,Social,,,,,,1 tháng vừa qua,,
Chi phí xã hội hoá tháng này ntn,Action,REPORT_GENERAL,,Social,,,,,,tháng này,,
Chi phí xăng xe từ 1/11 đến 15/11.,Action,REPORT_GENERAL,,Transport,,,,,,từ 1/11 đến 15/11,,
Chi phí y tế của tui năm 2023 là bao nhiêu,Action,REPORT_GENERAL,,Health,,,,,,năm 2023,,
Chi phí y tế quý này sao rồi?,Action,REPORT_GENERAL,,Health,,,,,,quý này,,
Chi phí ăn uống hôm nay.,Action,REPORT_GENERAL,,Food,,,,,,hôm nay,,
Chi phí ăn uống tháng sau là bao nhiêu,Action,REPORT_GENERAL,,Food,,,,,,tháng sau,,
Chi phí ăn uống từ 1/7 đến 30/9,Action,REPORT_GENERAL,,Food,,,,,,từ 1/7 đến 30/9,,
Chi phí Đầu tư từ đầu năm đến giờ,Action,REPORT_GENERAL,,Investment,,,,,,từ đầu năm đến giờ,,
Chi phí đi chơi bời trong 4 tuần gần đây,Action,REPORT_GENERAL,,Social,,,,,,4 tuần gần đây,,
Chi phí đi chơi với bạn bè tuần trước,Action,REPORT_GENERAL,,Social,,,,,,tuần trước,,
Chi phí đi lại cho công việc trong tháng 7,Action,REPORT_GENERAL,,Transport,,,,,,tháng 7,,
Chi phí đi lại cho công việc trong tuần này,Action,REPORT_GENERAL,,Transport,,,,,,tuần này,,
Chi phí đi lại hôm nay bao nhiêu?,Action,REPORT_GENERAL,,Transport,,,,,,hôm nay,,
Chi phí đi lại năm 2022 của tui,Action,REPORT_GENERAL,,Transport,,,,,,năm 2022,,
Chi phí đi lại năm ngoái của tui là bao nhiêu vại?,Action,REPORT_GENERAL,,Transport,,,,,,năm ngoái,,
Chi phí đi lại từ đầu tháng đến giờ là bao nhiêu vậy Mimo,Action,REPORT_GENERAL,,Transport,,,,,,từ đầu tháng đến giờ,,
Chi phí đi sinh nhật bạn bè trong tháng này.,Action,REPORT_GENERAL,,Social,,,,,,tháng này,,
Chi phí đồ dùng hàng ngày tháng 11 như nào?,Action,REPORT_GENERAL,,Essentials,,,,,,tháng 11,,
Chi tiêu Essentials 2 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,2 ngày qua,,
Chi tiêu Food của tui hôm nay là bao nhiêu?,Action,REPORT_GENERAL,,Food,,,,,,hôm nay,,
Chi tiêu Housing 2 ngày qua như nào rùi,Action,REPORT_GENERAL,,Housing,,,,,,2 ngày qua,,
Chi tiêu chi phí nhà ở trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,3 tháng gần đây,,
Chi tiêu chi phí nhà ở trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,7 ngày qua,,
Chi tiêu chi phí nhà ở trong hôm nay thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,hôm nay,,
Chi tiêu chi phí nhà ở trong quý này thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,quý này,,
Chi tiêu chi phí nhà ở trong tháng này thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,tháng này,,
Chi tiêu chi phí nhà ở trong tuần này thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,tuần này,,
Chi tiêu chi phí nhà ở trong tuần trước thế nào?,Action,REPORT_GENERAL,,Housing,,,,,,tuần trước,,
Chi tiêu chi phí ăn uống trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Food,,,,,,7 ngày qua,,
Chi tiêu chi phí ăn uống trong hôm nay thế nào?,Action,REPORT_GENERAL,,Food,,,,,,hôm nay,,
Chi tiêu chi phí ăn uống trong năm nay thế nào?,Action,REPORT_GENERAL,,Food,,,,,,năm nay,,
Chi tiêu chi phí ăn uống trong quý trước thế nào?,Action,REPORT_GENERAL,,Food,,,,,,quý trước,,
Chi tiêu chi phí ăn uống trong tuần trước thế nào?,Action,REPORT_GENERAL,,Food,,,,,,tuần trước,,
Chi tiêu chi phí đi lại trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Transport,,,,,,3 tháng gần đây,,
Chi tiêu chi phí đi lại trong quý này thế nào?,Action,REPORT_GENERAL,,Transport,,,,,,quý này,,
Chi tiêu chi phí đi lại trong tháng này thế nào?,Action,REPORT_GENERAL,,Transport,,,,,,tháng này,,
Chi tiêu chi phí đi lại trong tuần trước thế nào?,Action,REPORT_GENERAL,,Transport,,,,,,tuần trước,,
Chi tiêu chi tiêu khác trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Others,,,,,,3 tháng gần đây,,
Chi tiêu chi tiêu khác trong 30 ngày qua thế nào?,Action,REPORT_GENERAL,,Others,,,,,,30 ngày qua,,
Chi tiêu chi tiêu khác trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Chi tiêu chi tiêu khác trong hôm nay thế nào?,Action,REPORT_GENERAL,,Others,,,,,,hôm nay,,
Chi tiêu chi tiêu khác trong hôm qua thế nào?,Action,REPORT_GENERAL,,Others,,,,,,hôm qua,,
Chi tiêu chi tiêu khác trong năm nay thế nào?,Action,REPORT_GENERAL,,Others,,,,,,năm nay,,
Chi tiêu chi tiêu khác trong quý trước thế nào?,Action,REPORT_GENERAL,,Others,,,,,,quý trước,,
Chi tiêu chi tiêu khác trong tháng này thế nào?,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
Chi tiêu chi tiêu khác trong tuần này thế nào?,Action,REPORT_GENERAL,,Others,,,,,,tuần này,,
Chi tiêu chi tiêu khác trong tuần trước thế nào?,Action,REPORT_GENERAL,,Others,,,,,,tuần trước,,
Chi tiêu chi tiêu thiết yếu trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Essentials,,,,,,3 tháng gần đây,,
Chi tiêu chi tiêu thiết yếu trong 30 ngày qua thế nào?,Action,REPORT_GENERAL,,Essentials,,,,,,30 ngày qua,,
Chi tiêu chi tiêu thiết yếu trong tháng trước thế nào?,Action,REPORT_GENERAL,,Essentials,,,,,,tháng trước,,
Chi tiêu chi tiêu thiết yếu trong tuần này thế nào?,Action,REPORT_GENERAL,,Essentials,,,,,,tuần này,,
Chi tiêu chi tiêu xã hội trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Social,,,,,,3 tháng gần đây,,
Chi tiêu chi tiêu xã hội trong 30 ngày qua thế nào?,Action,REPORT_GENERAL,,Social,,,,,,30 ngày qua,,
Chi tiêu chi tiêu xã hội trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Social,,,,,,7 ngày qua,,
Chi tiêu chi tiêu xã hội trong hôm qua thế nào?,Action,REPORT_GENERAL,,Social,,,,,,hôm qua,,
Chi tiêu chi tiêu xã hội trong năm nay thế nào?,Action,REPORT_GENERAL,,Social,,,,,,năm nay,,
Chi tiêu chi tiêu xã hội trong tháng trước thế nào?,Action,REPORT_GENERAL,,Social,,,,,,tháng trước,,
Chi tiêu chi tiêu xã hội trong tuần này thế nào?,Action,REPORT_GENERAL,,Social,,,,,,tuần này,,
Chi tiêu chi tiêu xã hội trong tuần trước thế nào?,Action,REPORT_GENERAL,,Social,,,,,,tuần trước,,
Chi tiêu cho Essentials trong 2 ngày qua,Action,REPORT_GENERAL,,Essentials,,,,,,2 ngày qua,,
Chi tiêu cho Giải trí của năm ngoái đi,Action,REPORT_GENERAL,,Entertainment,,,,,,năm ngoái,,
Chi tiêu cho Shopping tuần trước là bao nhiu vậy Mimo?,Action,REPORT_GENERAL,,Shopping,,,,,,tuần trước,,
Chi tiêu cho sức khỏe năm nay như nào rồi Mimo?,Action,REPORT_GENERAL,,Health,,,,,,năm nay,,
Chi tiêu cho tiệc tùng từ đầu tháng tới giờ.,Action,REPORT_GENERAL,,Social,,,,,,từ đầu tháng tới giờ,,
Chi tiêu chăm sóc sắc đẹp trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,3 tháng gần đây,,
Chi tiêu chăm sóc sắc đẹp trong 30 ngày qua thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,30 ngày qua,,
Chi tiêu chăm sóc sắc đẹp trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,7 ngày qua,,
Chi tiêu chăm sóc sắc đẹp trong hôm nay thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,hôm nay,,
Chi tiêu chăm sóc sắc đẹp trong năm nay thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,năm nay,,
Chi tiêu chăm sóc sắc đẹp trong tháng này thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,tháng này,,
Chi tiêu chăm sóc sắc đẹp trong tháng trước thế nào?,Action,REPORT_GENERAL,,Beauty,,,,,,tháng trước,,
Chi tiêu chứng khoán trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,3 tháng gần đây,,
Chi tiêu chứng khoán trong 30 ngày qua thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,30 ngày qua,,
Chi tiêu chứng khoán trong hôm qua thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,hôm qua,,
Chi tiêu chứng khoán trong năm nay thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,năm nay,,
Chi tiêu chứng khoán trong quý này thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,quý này,,
Chi tiêu chứng khoán trong quý trước thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,quý trước,,
Chi tiêu chứng khoán trong tháng này thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,tháng này,,
Chi tiêu chứng khoán trong tuần này thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,tuần này,,
Chi tiêu chứng khoán trong tuần trước thế nào?,Action,REPORT_GENERAL,,Investment,,,,,,tuần trước,,
Chi tiêu danh mục khác trong 3 tháng gần đây thế nào?,Action,REPORT_GENERAL,,Others,,,,,,3 tháng gần đây,,
Chi tiêu danh mục khác trong 7 ngày qua thế nào?,Action,REPORT_GENERAL,,Others,,,,,,7 ngày qua,,
Chi tiêu danh mục khác trong quý này thế nào?,Action,REPORT_GENERAL,,Others,,,,,,quý này,,
Chi tiêu danh mục khác trong quý trước thế nào?,Action,REPORT_GENERAL,,Others,,,,,,quý trước,,
Chi tiêu danh mục khác trong tháng này thế nào?,Action,REPORT_GENERAL,,Others,,,,,,tháng này,,
